DB01083,0
DB00753,1
DB01262,2
DB01219,3
DB01085,4
DB00346,5
DB00549,6
DB00972,7
DB00367,8
DB01098,9
DB12332,10
DB09076,11
DB01234,12
DB00871,13
DB00683,14
DB00699,15
DB06689,16
DB13874,17
DB00243,18
DB01576,19
DB09262,20
DB08918,21
DB01171,22
DB00240,23
DB00390,24
DB01183,25
DB01036,26
DB04871,27
DB11362,28
DB05239,29
DB01059,30
DB00819,31
DB00960,32
DB05039,33
DB00457,34
DB00252,35
DB05219,36
DB00496,37
DB01118,38
DB01558,39
DB12001,40
DB00091,41
DB01033,42
DB00741,43
DB00188,44
DB09130,45
DB00432,46
DB01283,47
DB00957,48
DB01122,49
DB09396,50
DB00178,51
DB06282,52
DB00186,53
DB00163,54
DB00436,55
DB01395,56
DB00347,57
DB00914,58
DB00769,59
DB00668,60
DB00201,61
DB00446,62
DB00575,63
DB00309,64
DB00841,65
DB06201,66
DB00752,67
DB01217,68
DB00170,69
DB01233,70
DB00811,71
DB01212,72
DB00592,73
DB06757,74
DB00264,75
DB01092,76
DB00266,77
DB08819,78
DB00866,79
DB00749,80
DB01351,81
DB00295,82
DB00495,83
DB01418,84
DB01303,85
DB01136,86
DB00993,87
DB00195,88
DB00316,89
DB00585,90
DB00443,91
DB00543,92
DB01103,93
DB00398,94
DB01191,95
DB01623,96
DB03128,97
DB00130,98
DB01175,99
DB00883,100
DB00836,101
DB01149,102
DB00898,103
DB01621,104
DB00818,105
DB01015,106
DB01223,107
DB01167,108
DB00242,109
DB01241,110
DB06813,111
DB06695,112
DB00203,113
DB00568,114
DB06267,115
DB00678,116
DB00822,117
DB09074,118
DB00412,119
DB06335,120
DB00297,121
DB00636,122
DB01410,123
DB00162,124
DB08816,125
DB01056,126
DB04868,127
DB00860,128
DB12267,129
DB00696,130
DB00320,131
DB01186,132
DB00656,133
DB01420,134
DB00035,135
DB00956,136
DB01224,137
DB00673,138
DB01117,139
DB00360,140
DB04841,141
DB00720,142
DB08907,143
DB01338,144
DB01045,145
DB06736,146
DB08911,147
DB00451,148
DB06626,149
DB00395,150
DB00966,151
DB09389,152
DB00631,153
DB11828,154
DB00172,155
DB00283,156
DB09039,157
DB00990,158
DB00388,159
DB00563,160
DB08922,161
DB08828,162
DB01029,163
DB01259,164
DB00978,165
DB00727,166
DB06016,167
DB06207,168
DB00371,169
DB09026,170
DB00344,171
DB00876,172
DB00764,173
DB00912,174
DB08912,175
DB00458,176
DB06209,177
DB00889,178
DB00857,179
DB09080,180
DB00245,181
DB00315,182
DB05381,183
DB00688,184
DB01161,185
DB00849,186
DB01544,187
DB01114,188
DB00594,189
DB01075,190
DB00590,191
DB00624,192
DB06589,193
DB00973,194
DB00233,195
DB01254,196
DB08899,197
DB02300,198
DB00795,199
DB01026,200
DB09053,201
DB00277,202
DB00916,203
DB00394,204
DB01124,205
DB00933,206
DB00444,207
DB00987,208
DB00545,209
DB09118,210
DB00962,211
DB00540,212
DB00327,213
DB08897,214
DB04908,215
DB05541,216
DB08931,217
DB00708,218
DB00231,219
DB09063,220
DB00906,221
DB00850,222
DB00571,223
DB00440,224
DB00682,225
DB00831,226
DB06710,227
DB01355,228
DB00903,229
DB06800,230
DB09049,231
DB00402,232
DB00694,233
DB06712,234
DB00425,235
DB00514,236
DB09128,237
DB00379,238
DB00612,239
DB00746,240
DB06616,241
DB00191,242
DB00343,243
DB02701,244
DB00773,245
DB09148,246
DB00947,247
DB01165,248
DB00715,249
DB01426,250
DB04953,251
DB00477,252
DB00936,253
DB00719,254
DB00690,255
DB00276,256
DB06413,257
DB01394,258
DB05294,259
DB00337,260
DB01142,261
DB00476,262
DB00737,263
DB04846,264
DB06155,265
DB01248,266
DB06212,267
DB00393,268
DB00921,269
DB01577,270
DB00736,271
DB08881,272
DB00934,273
DB00865,274
DB06774,275
DB00006,276
DB00998,277
DB00633,278
DB00788,279
DB00870,280
DB00471,281
DB00353,282
DB04794,283
DB01238,284
DB00602,285
DB00835,286
DB00674,287
DB01046,288
DB00312,289
DB08877,290
DB00810,291
DB08811,292
DB00882,293
DB00887,294
DB01050,295
DB00997,296
DB01023,297
DB11793,298
DB00445,299
DB00455,300
DB00334,301
DB06144,302
DB01244,303
DB00542,304
DB00570,305
DB01041,306
DB01006,307
DB01110,308
DB06412,309
DB00799,310
DB00222,311
DB00608,312
DB04898,313
DB01024,314
DB00211,315
DB00852,316
DB11611,317
DB00179,318
DB00254,319
DB01192,320
DB00550,321
DB00544,322
DB01198,323
DB04839,324
DB00858,325
DB06772,326
DB00751,327
DB00717,328
DB01013,329
DB01215,330
DB00867,331
DB00205,332
DB00459,333
DB00411,334
DB00261,335
DB08906,336
DB00227,337
DB00454,338
DB01396,339
DB05521,340
DB01227,341
DB01071,342
DB00629,343
DB00115,344
DB09143,345
DB06268,346
DB00697,347
DB01407,348
DB00925,349
DB09031,350
DB09123,351
DB00740,352
DB00648,353
DB01211,354
DB00758,355
DB00270,356
DB06789,357
DB09166,358
DB09078,359
DB00324,360
DB00748,361
DB09048,362
DB00845,363
DB00584,364
DB00949,365
DB01204,366
DB01589,367
DB00953,368
DB01253,369
DB00627,370
DB00946,371
DB00420,372
DB00313,373
DB00989,374
DB08932,375
DB01587,376
DB01559,377
DB00182,378
DB00768,379
DB00356,380
DB00814,381
DB01466,382
DB06216,383
DB00146,384
DB01216,385
DB00637,386
DB00228,387
DB00984,388
DB01179,389
DB00661,390
DB01252,391
DB01174,392
DB08880,393
DB00794,394
DB00927,395
DB00959,396
DB09082,397
DB00434,398
DB00321,399
DB09120,400
DB01009,401
DB00851,402
DB01074,403
DB00317,404
DB06725,405
DB01222,406
DB08860,407
DB06228,408
DB01100,409
DB00127,410
DB00731,411
DB01062,412
DB00675,413
DB00136,414
DB00872,415
DB01245,416
DB01128,417
DB00527,418
DB00176,419
DB00208,420
DB00539,421
DB00499,422
DB00397,423
DB00977,424
DB00599,425
DB01275,426
DB00501,427
DB00593,428
DB00467,429
DB00165,430
DB04844,431
DB00945,432
DB09068,433
DB01184,434
DB09119,435
DB00280,436
DB00620,437
DB01628,438
DB06237,439
DB01412,440
DB00763,441
DB03615,442
DB00209,443
DB06203,444
DB00950,445
DB00428,446
DB00969,447
DB00202,448
DB00988,449
DB00121,450
DB01094,451
DB00366,452
DB00204,453
DB01116,454
DB00640,455
DB01005,456
DB00804,457
DB08439,458
DB00968,459
DB00433,460
DB01138,461
DB01268,462
DB00294,463
DB00169,464
DB00951,465
DB00792,466
DB01586,467
DB00759,468
DB04335,469
DB00695,470
DB00528,471
DB01011,472
DB00325,473
DB04930,474
DB01120,475
DB00134,476
DB01156,477
DB08901,478
DB08882,479
DB00180,480
DB09073,481
DB04946,482
DB00140,483
DB00754,484
DB03147,485
DB01591,486
DB00861,487
DB00368,488
DB00268,489
DB01408,490
DB00813,491
DB00175,492
DB06148,493
DB00938,494
DB01173,495
DB00967,496
DB00472,497
DB00863,498
DB00216,499
DB06637,500
DB01018,501
DB00745,502
DB00255,503
DB00897,504
DB00377,505
DB00996,506
DB00289,507
DB01039,508
DB01431,509
DB01611,510
DB00613,511
DB05990,512
DB08896,513
DB06594,514
DB00617,515
DB06713,516
DB00215,517
DB06605,518
DB06217,519
DB01069,520
DB00842,521
DB01107,522
DB00952,523
DB08804,524
DB00655,525
DB11737,526
DB00469,527
DB00778,528
DB06654,529
DB05271,530
DB00523,531
DB01105,532
DB00619,533
DB01364,534
DB00482,535
DB01065,536
DB01151,537
DB00884,538
DB01166,539
DB00744,540
DB00784,541
DB01400,542
DB01357,543
DB09555,544
DB01177,545
DB01104,546
DB01193,547
DB00122,548
DB01097,549
DB00185,550
DB09330,551
DB06739,552
DB00628,553
DB00323,554
DB00437,555
DB05351,556
DB00281,557
DB00820,558
DB00470,559
DB04574,560
DB02709,561
DB09462,562
DB01393,563
DB00502,564
DB04861,565
DB08883,566
DB00908,567
DB00357,568
DB00500,569
DB01588,570
DB00721,571
DB00307,572
DB04938,573
DB06716,574
DB00150,575
DB01280,576
DB01007,577
DB01435,578
DB00292,579
DB00679,580
DB00641,581
DB01016,582
DB04855,583
DB00712,584
DB00706,585
DB01176,586
DB00373,587
DB00363,588
DB00490,589
DB01095,590
DB00703,591
DB00554,592
DB00487,593
DB00598,594
DB00700,595
DB00805,596
DB01037,597
DB01067,598
DB01154,599
DB01429,600
DB01001,601
DB00557,602
DB04786,603
DB01246,604
DB00635,605
DB00918,606
DB12364,607
DB00790,608
DB01119,609
DB06595,610
DB08895,611
DB00704,612
DB00917,613
DB00904,614
DB00213,615
DB00796,616
DB00541,617
DB00829,618
DB01068,619
DB01384,620
DB01032,621
DB00519,622
DB00384,623
DB01320,624
DB00409,625
DB06287,626
DB00862,627
DB00427,628
DB00672,629
DB01195,630
DB00623,631
DB01685,632
DB00983,633
DB00131,634
DB00338,635
DB06176,636
DB01392,637
DB00724,638
DB00332,639
DB01197,640
DB01274,641
DB03756,642
DB00783,643
DB00591,644
DB00521,645
DB00441,646
DB00508,647
DB00711,648
DB00177,649
DB00963,650
DB01132,651
DB00481,652
DB01261,653
DB00979,654
DB04845,655
DB01242,656
DB08867,657
DB01169,658
DB00642,659
DB01076,660
DB00199,661
DB01159,662
DB00497,663
DB01129,664
DB00776,665
DB00361,666
DB01043,667
DB11691,668
DB01054,669
DB08815,670
DB00603,671
DB01411,672
DB01612,673
DB01196,674
DB01135,675
DB01137,676
DB00358,677
DB00104,678
DB00757,679
DB01236,680
DB00381,681
DB01028,682
DB00530,683
DB01595,684
DB00780,685
DB01409,686
DB00604,687
DB00273,688
DB00278,689
DB00869,690
DB00910,691
DB00491,692
DB01406,693
DB08910,694
DB00928,695
DB00555,696
DB00834,697
DB01131,698
DB00802,699
DB01403,700
DB00622,701
DB01035,702
DB00588,703
DB00915,704
DB13155,705
DB00586,706
DB00484,707
DB06738,708
DB00755,709
DB01020,710
DB06701,711
DB00647,712
DB09131,713
DB09167,714
DB00572,715
DB00143,716
DB01194,717
DB00173,718
DB01580,719
DB00589,720
DB00206,721
DB01012,722
DB01182,723
DB01624,724
DB00157,725
DB05246,726
DB08827,727
DB05812,728
DB00812,729
DB00564,730
DB00318,731
DB00808,732
DB01014,733
DB06210,734
DB00328,735
DB08865,736
DB00285,737
DB01708,738
DB13139,739
DB06403,740
DB00161,741
DB00370,742
DB00389,743
DB06700,744
DB06777,745
DB06691,746
DB00991,747
DB06262,748
DB01221,749
DB00665,750
DB06204,751
DB00875,752
DB06410,753
DB00422,754
DB00806,755
DB00262,756
DB00726,757
DB06702,758
DB01144,759
DB08875,760
DB01240,761
DB00461,762
DB01590,763
DB00158,764
DB05676,765
DB00559,766
DB01380,767
DB00392,768
DB00669,769
DB00435,770
DB00401,771
DB00615,772
DB01437,773
DB00374,774
DB01143,775
DB12483,776
DB01200,777
DB01213,778
DB00152,779
DB00843,780
DB11614,781
DB01126,782
DB00494,783
DB00183,784
DB00605,785
DB00877,786
DB01101,787
DB00513,788
DB00290,789
DB00421,790
DB01349,791
DB00257,792
DB00643,793
DB01296,794
DB00391,795
DB01228,796
DB01337,797
DB04920,798
DB00924,799
DB00153,800
DB09280,801
DB00518,802
DB06756,803
DB01229,804
DB00537,805
DB01021,806
DB00546,807
DB00333,808
DB11581,809
DB00118,810
DB08949,811
DB01583,812
DB00418,813
DB01235,814
DB00515,815
DB00714,816
DB00184,817
DB01115,818
DB00468,819
DB00248,820
DB08820,821
DB00980,822
DB00847,823
DB08868,824
DB00396,825
DB06684,826
DB01064,827
DB04835,828
DB00193,829
DB00322,830
DB00907,831
DB00246,832
DB00677,833
DB00166,834
DB00909,835
DB00734,836
DB01367,837
DB09198,838
DB00448,839
DB08893,840
698,841
14,842
694,843
503,844
500,845
629,846
453,847
591,848
182,849
481,850
721,851
696,852
569,853
297,854
15,855
847,856
511,857
276,858
190,859
632,860
432,861
786,862
596,863
446,864
347,865
1,866
825,867
233,868
457,869
549,870
738,871
398,872
783,873
454,874
336,875
536,876
150,877
301,878
714,879
835,880
820,881
436,882
130,883
845,884
425,885
557,886
232,887
486,888
771,889
652,890
568,891
191,892
292,893
688,894
193,895
218,896
777,897
199,898
541,899
408,900
478,901
506,902
662,903
504,904
211,905
122,906
389,907
755,908
393,909
163,910
676,911
476,912
659,913
682,914
715,915
657,916
452,917
465,918
171,919
868,920
590,921
723,922
724,923
339,924
677,925
384,926
157,927
392,928
195,929
458,930
746,931
338,932
502,933
376,934
565,935
399,936
479,937
214,938
609,939
561,940
789,941
833,942
806,943
767,944
543,945
46,946
821,947
704,948
160,949
30,950
592,951
333,952
355,953
734,954
143,955
601,956
737,957
640,958
169,959
605,960
21,961
615,962
419,963
810,964
812,965
730,966
430,967
650,968
361,969
456,970
462,971
826,972
441,973
593,974
20,975
35,976
411,977
636,978
447,979
123,980
287,981
824,982
351,983
692,984
47,985
842,986
619,987
61,988
621,989
690,990
745,991
618,992
93,993
203,994
828,995
421,996
761,997
728,998
747,999
765,1000
328,1001
298,1002
701,1003
466,1004
664,1005
394,1006
294,1007
440,1008
132,1009
863,1010
700,1011
316,1012
423,1013
560,1014
665,1015
685,1016
501,1017
572,1018
616,1019
380,1020
362,1021
661,1022
764,1023
377,1024
622,1025
495,1026
6,1027
205,1028
644,1029
750,1030
628,1031
344,1032
836,1033
422,1034
403,1035
711,1036
435,1037
449,1038
660,1039
410,1040
18,1041
472,1042
202,1043
653,1044
363,1045
178,1046
610,1047
813,1048
459,1049
758,1050
716,1051
455,1052
483,1053
624,1054
697,1055
830,1056
684,1057
17,1058
65,1059
438,1060
443,1061
285,1062
674,1063
0,1064
599,1065
658,1066
612,1067
742,1068
335,1069
156,1070
566,1071
547,1072
44,1073
554,1074
189,1075
492,1076
417,1077
574,1078
372,1079
521,1080
530,1081
743,1082
623,1083
860,1084
707,1085
489,1086
520,1087
22,1088
815,1089
575,1090
608,1091
708,1092
477,1093
620,1094
358,1095
516,1096
357,1097
330,1098
583,1099
584,1100
116,1101
710,1102
153,1103
429,1104
286,1105
370,1106
699,1107
509,1108
247,1109
741,1110
373,1111
490,1112
614,1113
227,1114
26,1115
666,1116
364,1117
381,1118
420,1119
778,1120
118,1121
663,1122
24,1123
464,1124
577,1125
673,1126
544,1127
418,1128
751,1129
770,1130
611,1131
345,1132
219,1133
827,1134
735,1135
356,1136
552,1137
626,1138
382,1139
822,1140
505,1141
546,1142
513,1143
220,1144
834,1145
314,1146
179,1147
482,1148
531,1149
274,1150
460,1151
391,1152
198,1153
532,1154
617,1155
548,1156
527,1157
687,1158
246,1159
678,1160
299,1161
397,1162
705,1163
480,1164
58,1165
439,1166
679,1167
352,1168
635,1169
470,1170
866,1171
798,1172
573,1173
740,1174
691,1175
186,1176
703,1177
581,1178
213,1179
496,1180
448,1181
367,1182
839,1183
634,1184
749,1185
726,1186
788,1187
645,1188
586,1189
197,1190
16,1191
587,1192
773,1193
551,1194
545,1195
192,1196
131,1197
497,1198
180,1199
625,1200
329,1201
374,1202
637,1203
613,1204
801,1205
386,1206
655,1207
450,1208
818,1209
155,1210
522,1211
656,1212
524,1213
368,1214
413,1215
332,1216
442,1217
719,1218
437,1219
797,1220
558,1221
13,1222
646,1223
375,1224
115,1225
805,1226
518,1227
379,1228
814,1229
600,1230
209,1231
793,1232
395,1233
471,1234
736,1235
542,1236
162,1237
580,1238
427,1239
27,1240
570,1241
129,1242
752,1243
722,1244
210,1245
484,1246
359,1247
485,1248
514,1249
334,1250
523,1251
537,1252
146,1253
641,1254
38,1255
709,1256
604,1257
528,1258
729,1259
669,1260
308,1261
488,1262
717,1263
445,1264
349,1265
11,1266
412,1267
341,1268
434,1269
861,1270
57,1271
152,1272
683,1273
405,1274
791,1275
499,1276
181,1277
498,1278
385,1279
693,1280
582,1281
804,1282
571,1283
461,1284
346,1285
597,1286
228,1287
31,1288
819,1289
388,1290
283,1291
739,1292
603,1293
589,1294
667,1295
10,1296
588,1297
474,1298
672,1299
43,1300
241,1301
809,1302
487,1303
147,1304
759,1305
390,1306
185,1307
396,1308
494,1309
473,1310
383,1311
451,1312
533,1313
633,1314
34,1315
559,1316
671,1317
365,1318
781,1319
595,1320
534,1321
681,1322
400,1323
360,1324
785,1325
670,1326
706,1327
48,1328
343,1329
508,1330
293,1331
638,1332
183,1333
578,1334
170,1335
606,1336
840,1337
468,1338
215,1339
224,1340
493,1341
148,1342
145,1343
507,1344
654,1345
159,1346
149,1347
680,1348
340,1349
37,1350
576,1351
553,1352
556,1353
526,1354
39,1355
550,1356
519,1357
782,1358
602,1359
718,1360
475,1361
510,1362
529,1363
407,1364
409,1365
404,1366
331,1367
515,1368
206,1369
428,1370
800,1371
585,1372
776,1373
649,1374
668,1375
414,1376
23,1377
184,1378
517,1379
642,1380
196,1381
803,1382
164,1383
353,1384
720,1385
763,1386
300,1387
216,1388
792,1389
188,1390
366,1391
567,1392
12,1393
9,1394
540,1395
563,1396
406,1397
784,1398
631,1399
33,1400
598,1401
808,1402
144,1403
194,1404
780,1405
675,1406
25,1407
648,1408
350,1409
378,1410
204,1411
643,1412
284,1413
564,1414
779,1415
712,1416
401,1417
647,1418
594,1419
305,1420
802,1421
689,1422
59,1423
431,1424
151,1425
467,1426
327,1427
535,1428
639,1429
19,1430
756,1431
702,1432
187,1433
762,1434
768,1435
607,1436
555,1437
337,1438
538,1439
416,1440
686,1441
799,1442
757,1443
217,1444
695,1445
371,1446
579,1447
539,1448
491,1449
212,1450
787,1451
342,1452
831,1453
725,1454
630,1455
772,1456
651,1457
713,1458
387,1459
P54756,1460
Q15858,1461
Q9UKV0,1462
P41180,1463
P14060,1464
P17707,1465
P35367,1466
P30086,1467
P16219,1468
P07451,1469
P01375,1470
P29401,1471
P23526,1472
P08631,1473
P42345,1474
P54219,1475
P11168,1476
O95298,1477
P54760,1478
Q08426,1479
P07510,1480
Q9UP95,1481
P35754,1482
P10828,1483
Q02641,1484
Q9NR97,1485
P03372,1486
P50213,1487
P35498,1488
P37063,1489
P08373,1490
P30838,1491
P07437,1492
O43674,1493
BE0008670,1494
P09546,1495
Q00653,1496
P04839,1497
P0A7V8,1498
Q9BYZ2,1499
P29972,1500
Q89ZI2,1501
P13995,1502
P00739,1503
P51681,1504
P29590,1505
P04049,1506
Q9NS40,1507
P49585,1508
Q9H252,1509
Q9NPC2,1510
Q9NS85,1511
P08697,1512
P07949,1513
P42338,1514
P08319,1515
P33402,1516
P09769,1517
P02652,1518
P56524,1519
P31644,1520
P14207,1521
Q9Y6F1,1522
Q13555,1523
Q6NSD4,1524
Q9GPQ4,1525
P46098,1526
P02774,1527
